,es,delfos,hoteles,resultados,10378,0,cayo-santa-maria-cuba,08-02-2021,12-02-2021,h1,2,4,3,00:11:21,0,"0,00 %","0,00 %","0,00 US$"
,es,delfos,hoteles,resultados,1369,0,buenos-aires-ar-argentina,09-02-2021,19-02-2021,h1,2,4,1,00:00:40,0,"0,00 %","25,00 %","0,00 US$"
",es,delfos,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,02-07-2021,13-07-2021,h1,2-4,7",4,2,00:05:44,0,"0,00 %","0,00 %","0,00 US$"
,es,delfos,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,07-02-2021,14-02-2021,h1,2,4,1,00:01:44,0,"0,00 %","25,00 %","0,00 US$"
,es,delfos,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,18-02-2021,25-02-2021,h1,2,4,1,00:00:33,0,"0,00 %","0,00 %","0,00 US$"
,es,delfos,hoteles,resultados,3930,0,isla-mujeres-mexico,20-02-2021,22-02-2021,h1,2,4,1,00:11:21,0,"0,00 %","0,00 %","0,00 US$"
,es,delfos,hoteles,resultados,5752,0,mendoza-argentina,02-02-2021,06-02-2021,h1,2,4,2,00:02:29,0,"0,00 %","50,00 %","0,00 US$"
,es,delfos,hoteles,resultados,5796,0,miami-fl-estados-unidos,06-02-2021,16-02-2021,h1,2,4,1,00:00:36,0,"0,00 %","25,00 %","0,00 US$"
,es,delfos,hoteles,resultados,6336,0,negril-jamaica,20-03-2021,27-03-2021,h1,2,4,2,00:00:34,0,"0,00 %","25,00 %","0,00 US$"
",es,delfos,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,03-01-2022,07-01-2022,h1,2-9,15",4,1,00:02:34,0,"0,00 %","0,00 %","0,00 US$"
,es,delfos,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,13-03-2021,20-03-2021,h1,2,4,1,00:04:17,0,"0,00 %","0,00 %","0,00 US$"
,es,delfos,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,28-03-2021,04-04-2021,h1,3,4,2,00:03:42,0,"0,00 %","0,00 %","0,00 US$"
",es,delfos,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,30-08-2021,06-09-2021,h1,2&h2,2&h3,2-3,6",4,2,00:03:49,0,"0,00 %","0,00 %","0,00 US$"
,es,delfos,hoteles,resultados,7493,0,punta-cana-republica-dominicana,05-02-2021,12-02-2021,h1,2-3-1,4,2,00:05:47,1,"0,00 %","50,00 %","0,00 US$"
,es,delfos,hoteles,resultados,7493,0,punta-cana-republica-dominicana,22-02-2021,28-02-2021,h1,2,4,2,00:06:40,0,"0,00 %","0,00 %","0,00 US$"
,es,delfos,hoteles,resultados,9622,0,ushuaia-argentina,05-03-2021,08-03-2021,h1,2,4,1,00:06:54,0,"0,00 %","0,00 %","0,00 US$"
,es,delfos,productos,detalle,32983,salta-s-antonio-purmamarca-premium,tipo,productos,4,4,00:06:02,0,"0,00 %","25,00 %","0,00 US$"
,es,delfos,productos,detalle,32989,mendoza-viedos,tipo,productos,4,1,00:02:22,0,"0,00 %","25,00 %","0,00 US$"
,es,dipviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,16-02-2021,19-02-2021,h1,2,4,3,00:06:09,1,"0,00 %","25,00 %","0,00 US$"
,es,dipviajes,hoteles,resultados,7200,0,playa-del-carmenriviera-maya-mexico,14-02-2021,19-02-2021,h1,2,4,1,00:08:15,0,"0,00 %","25,00 %","0,00 US$"
,es,dipviajes,vuelos,resultados,BUE,RIO,14-04-2021,21-04-2021,adultos,2,4,1,00:04:25,0,"0,00 %","0,00 %","0,00 US$"
,es,ferlaramosviajes,hoteles,resultados,7493,0,punta-cana-republica-dominicana,06-07-2021,13-07-2021,h1,2,4,1,00:02:05,0,"0,00 %","0,00 %","0,00 US$"
,es,geomundos,hoteles,resultados,6945,0,panama-city-panama,24-04-2021,26-04-2021,h1,2,4,2,00:24:14,1,"0,00 %","50,00 %","0,00 US$"
,es,geomundos,vuelos,resultados,BUE,PTY,01-04-2021,20-04-2021,adultos,2&includeBaggage,true,4,3,00:06:26,1,"0,00 %","25,00 %","0,00 US$"
,es,geomundos,vuelos,resultados,BUE,PTY,06-04-2021,26-04-2021,adultos,2&includeBaggage,true,4,4,00:13:54,0,"0,00 %","75,00 %","0,00 US$"
,es,himalayarioiv,productos,detalle,32787,salta-clasico,tipo,productos,4,2,00:00:41,0,"0,00 %","0,00 %","0,00 US$"
,es,hubelamviajes,hoteles,resultados,1537,0,cancuncosta-mujeres-mexico,16-02-2021,24-02-2021,h1,2,4,3,00:05:13,0,"0,00 %","50,00 %","0,00 US$"
,es,laspalmeras,productos,detalle,32804,iguazu-clasico,tipo,productos,4,3,00:05:08,0,"0,00 %","50,00 %","0,00 US$"
,es,lifetrip,hoteles,resultados,10346,0,bayahibe-republica-dominicana,09-03-2021,17-03-2021,h1,2,4,1,00:00:41,0,"0,00 %","0,00 %","0,00 US$"
,es,lifetrip,hoteles,resultados,10346,0,bayahibe-republica-dominicana,12-06-2021,19-06-2021,h1,2,4,1,00:02:54,0,"0,00 %","0,00 %","0,00 US$"
,es,lifetrip,hoteles,resultados,10346,0,bayahibe-republica-dominicana,23-03-2021,27-03-2021,h1,2,4,1,00:00:42,0,"0,00 %","0,00 %","0,00 US$"
,es,lifetrip,hoteles,resultados,10346,0,bayahibe-republica-dominicana,23-03-2021,31-03-2021,h1,2,4,1,00:01:09,0,"0,00 %","0,00 %","0,00 US$"
,es,lifetrip,hoteles,resultados,7493,0,punta-cana-republica-dominicana,08-03-2021,17-03-2021,h1,2,4,1,00:01:04,0,"0,00 %","0,00 %","0,00 US$"
,es,lifetrip,hoteles,resultados,7493,0,punta-cana-republica-dominicana,09-03-2021,17-03-2021,h1,2,4,1,00:00:33,0,"0,00 %","0,00 %","0,00 US$"
,es,lifetrip,hoteles,resultados,7493,0,punta-cana-republica-dominicana,12-06-2021,19-06-2021,h1,2,4,1,00:01:31,0,"0,00 %","0,00 %","0,00 US$"
,es,lifetrip,hoteles,resultados,7493,0,punta-cana-republica-dominicana,16-02-2021,24-02-2021,h1,2,4,1,00:02:46,0,"0,00 %","0,00 %","0,00 US$"
,es,lifetrip,hoteles,resultados,7493,0,punta-cana-republica-dominicana,27-03-2021,31-03-2021,h1,2,4,2,00:00:21,1,"0,00 %","25,00 %","0,00 US$"
